t x y z hx hy rx ry rz dx dy rzrel acc
9.15 0.028087046 0.00073492834 0 1 0 1.228087 0.00073492834 1.3975271 1.2 3.469447e-18 0 0.022631949
9.2 0.027585833 0.0013558825 0 1 0 1.2275858 0.0013558825 1.3975271 1.2 3.469447e-18 0 0.022234843
9.25 0.027029066 0.0019752176 0 1 0 1.2270291 0.0019752176 1.3975271 1.2 3.469447e-18 0 0.021797261
9.3 0.026417866 0.0025921941 0 1 0 1.2264179 0.0025921941 1.3975271 1.2 3.469447e-18 0 0.021320386
9.35 0.025753464 0.0032060752 0 1 0 1.2257535 0.0032060752 1.3975271 1.2 3.469447e-18 0 0.020805545
9.4 0.025037198 0.003816128 0 1 0 1.2250372 0.003816128 1.3975271 1.2 3.469447e-18 0 0.020254218
9.45 0.02427051 0.0044216239 0 1 0 1.2242705 0.0044216239 1.3975271 1.2 3.469447e-18 0 0.019668053
9.5 0.023454944 0.0050218399 0 1 0 1.2234549 0.0050218399 1.3975271 1.2 3.469447e-18 0 0.019048877
9.55 0.022592144 0.0056160593 0 1 0 1.2225921 0.0056160593 1.3975271 1.2 3.469447e-18 0 0.018398718
9.6 0.021683846 0.0062035726 0 1 0 1.2216838 0.0062035726 1.3975271 1.2 3.469447e-18 0 0.01771983
9.65 0.020731879 0.0067836782 0 1 0 1.2207319 0.0067836782 1.3975271 1.2 3.469447e-18 0 0.017014729
9.7 0.019738162 0.0073556833 0 1 0 1.2197382 0.0073556833 1.3975271 1.2 3.469447e-18 0 0.016286237
9.75 0.018704694 0.0079189051 0 1 0 1.2187047 0.0079189051 1.3975271 1.2 3.469447e-18 0 0.015537545
9.8 0.017633558 0.0084726708 0 1 0 1.2176336 0.0084726708 1.3975271 1.2 3.469447e-18 0 0.014772292
9.85 0.016526909 0.0090163193 0 1 0 1.2165269 0.0090163193 1.3975271 1.2 3.469447e-18 0 0.013994676
9.9 0.015386978 0.0095492013 0 1 0 1.215387 0.0095492013 1.3975271 1.2 3.469447e-18 0 0.013209602
9.95 0.01421606 0.010070681 0 1 0 1.2142161 0.010070681 1.3975271 1.2 3.469447e-18 0 0.012422876
